file,ts_len,Var-8,Var-16,Var-32,Var-64,Var-96,Var-128,Var-256,Range-8,Range-16,Range-32,Range-64,Range-96,Range-128,Range-256,Last-1,Last-2,Last-3,Last-8,Last-16,Last-32,Last-64,Centered-3,Centered-16,Centered-64,AbsDiff-1,AbsDiff-4,AbsDiff-16,MAD-32,MAD-128,SpecEnt-64,SpecEnt-256
220_LTDB_id_5_Medical_tr_500_1st_26.csv,100000.0,0.43784431358295156,0.4860792287745555,0.5858111413795118,0.6874608431968721,0.8034579220398266,0.8830284127998123,0.8429731046959837,0.4359143852184806,0.46823351240451405,0.526285069762229,0.6016046566267722,0.6558226448863801,0.7109226258042272,0.659291540320496,0.39655252356257037,0.4108094228272673,0.4224126006390318,0.4633839338318929,0.5200301749746725,0.5466442442537772,0.5399573327991701,0.4207855934453791,0.5093244044102228,0.5172920473115521,0.39655252356257037,0.3987930985346156,0.4010514633674168,0.6237537426473055,0.6785040861746384,0.28735600733541383,0.23180586950767995
221_LTDB_id_6_Medical_tr_500_1st_26.csv,100000.0,0.39470419449198646,0.39347759863891046,0.3932419084761013,0.3886728365141842,0.4215293957779312,0.4457482171796061,0.4368600376969553,0.3935262592637512,0.3946800685027503,0.3903037179816011,0.36216642241028985,0.39856815195134937,0.487118253290467,0.7287330222685381,0.38769852756943335,0.3937154844180213,0.3977067394133634,0.4024104356760268,0.42191129509064024,0.4591951024368271,0.4551647152122317,0.3960367025693341,0.4133894923488024,0.4251591680085585,0.38769852756943335,0.3880330248249594,0.38872452352997755,0.5096102126989749,0.4959758510231707,0.36238998130950584,0.30322900300060945
222_LTDB_id_7_Medical_tr_3618_1st_3718.csv,100000.0,0.33152435184408147,0.41287432901291615,0.5621406374851771,0.8265890607715366,0.9715043135734569,0.9737327670191613,0.7571862239949054,0.3339259851909517,0.3999777789025096,0.5127922944959832,0.738455566656843,0.9417260596823845,0.9624142352379296,0.7419164891998004,0.29530278592091014,0.2877763218005945,0.2863710091419485,0.31735775887953194,0.4023718392966629,0.48076936701064055,0.39974071862274874,0.2844198295181353,0.39034255365194104,0.4007219900643038,0.29530278592091014,0.299789781822061,0.3499745817411032,0.5877134700777877,0.7525644875549061,0.12408891604681499,0.10553628669227881
223_LTDB_id_8_Medical_tr_4456_1st_4556.csv,100000.0,0.2043284323460711,0.19779054934039111,0.18270962727719148,0.1712200597076385,0.23010626726356384,0.2059422016708032,0.1650269493043388,0.2044662200446555,0.19790811655006643,0.18012430285414863,0.15583734491035384,0.22586450877970707,0.34601052173938956,0.6767653415787502,0.20597224513846385,0.20774432674485027,0.20848420514058127,0.2113907643863734,0.21422970960487583,0.22600947769653432,0.23393968185801867,0.20667915352265187,0.20440506915037587,0.20459646660196995,0.20597224513846385,0.20729143809661607,0.198829406390427,0.4180525583743635,0.5622771474550486,0.19138651520270183,0.1262026498334167
224_LTDB_id_9_Medical_tr_4456_1st_4556.csv,100000.0,0.22382633112892555,0.22920213107889376,0.27528896666355523,0.43909824801988434,0.6584951500197315,0.6709482513422169,0.5431143444153317,0.22323627197444784,0.22813286317485362,0.27622438082566453,0.34691876041855674,0.3997577774197181,0.5956357366504239,0.6921657119588346,0.2081744997552713,0.21425289330760747,0.21810155530187916,0.23089520462436716,0.24219269032327526,0.3032466118862661,0.2986022300013215,0.21642238260506072,0.23245382336020898,0.2718029584356746,0.2081744997552713,0.21658058203587824,0.2169864946309502,0.4161700657527429,0.6046732616384691,0.1890935099384701,0.15489200459827251
225_MGAB_id_1_Synthetic_tr_25000_1st_38478.csv,100000.0,0.006402796431245733,0.006318514451071232,0.006395440130706358,0.005728596488366371,0.005318265287214974,0.004742147762960294,0.0070246155576464365,0.006303428345580168,0.006589642675847824,0.006418991045127468,0.006196924646123687,0.004328132324968017,0.004592294531273802,0.005460927465021988,0.006516208338218702,0.006557846835364534,0.006554474543258326,0.006430682559594523,0.006463238318371695,0.006523969769153189,0.006102384120325985,0.006486093463498169,0.006040123594069988,0.005062192940126906,0.006516208338218702,0.006581073550631612,0.006816694199627371,0.006290904581388505,0.008044031773416439,0.005826269485699946,0.0044120742263382765
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,80000.0,0.005295151998189956,0.005223681485133258,0.00496350971684885,0.004538674643920765,0.0038635003378537716,0.003216294259403557,0.004270120696406588,0.005263524405987068,0.005212257895671308,0.00490306085430329,0.004395298928954862,0.0033713390965164477,0.0036614947190267036,0.003860179288360268,0.005354225796469516,0.005441345036024778,0.005351817793203916,0.005200641352475533,0.004992624721207076,0.004845021440936323,0.004863951604736445,0.005419574164085907,0.005240876352644347,0.004931359488147225,0.005354225796469516,0.005374765083187739,0.005415529743814027,0.005502313998048952,0.006956849370256059,0.004521357983384273,0.03384855251047631
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,100000.0,0.006615725085118503,0.00738931586883935,0.008212268606781443,0.006901598019847322,0.00954180524891186,0.008681908065692159,0.006626933979226289,0.006697482918143123,0.007908640012259577,0.008273123572339716,0.006613404562738079,0.005731618355524043,0.0058043739648097085,0.008561288573839525,0.006560763597537952,0.006542630437467365,0.00653843605384735,0.0065515254452790505,0.007289226299706469,0.006563159589445186,0.006503602434062717,0.006601909355406762,0.007747968821627673,0.008022997581959795,0.006560763597537952,0.006571096075610062,0.00863023395120201,0.007576208004344806,0.012836185816546235,0.007835554942597682,0.017939440590408248
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,100000.0,0.006937925764525289,0.007587912606835315,0.0077391412908683,0.008484086205010594,0.009658155583798709,0.007030554308101886,0.005531682854110498,0.006903807660310891,0.007562600059646313,0.007972466216284873,0.00963524754378337,0.008236380831878548,0.007397017511096297,0.004844799001068606,0.006900986224446197,0.0068703753706989695,0.006846553751061204,0.006875958789305253,0.007949915002814016,0.007384340845893547,0.007974212336172643,0.006847174114048834,0.007759251753226748,0.007386017657049645,0.006900986224446197,0.006827438168656263,0.007826405234826113,0.007698680240159796,0.006387701066700362,0.004657034685080913,0.013983124945381616
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,100000.0,0.0058701073376609455,0.00615937251081651,0.006274784174399701,0.005833433964866397,0.007061255089525919,0.007063624992151547,0.009551826365986952,0.005894921027881805,0.006300429604487673,0.006314258388000121,0.006165584309726303,0.006118254610333204,0.006113855548659767,0.005964078241807337,0.006004638336902314,0.005896390445023633,0.005897354856318829,0.005832526964152562,0.006014877093848363,0.005666006742958941,0.0058048140226699225,0.0059608779777173835,0.006490555111876888,0.007544099037217398,0.006004638336902314,0.005868673741617965,0.006180545183496588,0.006313958284717311,0.008050151644736405,0.00659261988945752,0.007608023225707411
